Exception detected!
[Syntax Error] line 0, col 71: Error: Expected end of string, got 'eternel'
500 Internal Server Error - QueryException
1 linked Exception:

    QueryException » 

[2/2] QueryException: [Syntax Error] line 0, col 71: Error: Expected end of string, got 'eternel'  +
[1/2] QueryException: SELECT
t.id from oeuvresBundle:Compositeurs t
WHERE t.nom = 'L'eternel'  +
Logs  -
1 error

    INFO - Matched route "oeuvres_import" (parameters: "_controller": "oeuvresBundle\Controller\OeuvresController::importAction", "_route": "oeuvres_import")
    INFO - Populated SecurityContext with an anonymous Token
    DEBUG - Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\ErrorsLoggerListener::injectLogger".
    DEBUG - Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\ErrorsLoggerListener::injectLogger".
    DEBUG - Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\ErrorsLoggerListener::injectLogger".
    DEBUG - Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\DebugHandlersListener::configure".
    DEBUG - Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\ProfilerListener::onKernelRequest".
    DEBUG - Notified event "kernel.request" to listener "Symfony\Bundle\FrameworkBundle\EventListener\SessionListener::onKernelRequest".
    DEBUG - Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\FragmentListener::onKernelRequest".
    DEBUG - Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\RouterListener::onKernelRequest".
    DEBUG - Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\LocaleListener::onKernelRequest".
    DEBUG - Notified event "kernel.request" to listener "Symfony\Component\Security\Http\Firewall::onKernelRequest".
    DEBUG - Notified event "kernel.request" to listener "Symfony\Bundle\AsseticBundle\EventListener\RequestListener::onKernelRequest".
    DEBUG - Notified event "kernel.controller" to listener "Symfony\Bundle\FrameworkBundle\DataCollector\RouterDataCollector::onKernelController".
    DEBUG - Notified event "kernel.controller" to listener "Symfony\Component\HttpKernel\DataCollector\RequestDataCollector::onKernelController".
    DEBUG - Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\ControllerListener::onKernelController".
    DEBUG - Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\ParamConverterListener::onKernelController".
    DEBUG - Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\HttpCacheListener::onKernelController".
    DEBUG - Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\SecurityListener::onKernelController".
    DEBUG - Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\TemplateListener::onKernelController".
    DEBUG - SELECT t0.id AS id_1, t0.actif AS actif_2, t0.anonyme AS anonyme_3, t0.titreOeuvre AS titreOeuvre_4, t0.traductiontitreOeuvre AS traductiontitreOeuvre_5, t0.traductionfile AS traductionfile_6, t0.fichiertraduction AS fichiertraduction_7, t0.tps_litur_id AS tps_litur_id_8, t0.compositeur_id AS compositeur_id_9, t0.fonction_id AS fonction_id_10, t0.accompagnement_id AS accompagnement_id_11, t0.cote AS cote_12, t0.voix_id AS voix_id_13, t0.sscategvoix_id AS sscategvoix_id_14, t0.duree AS duree_15, t0.genre_id AS genre_id_16, t0.avancement_id AS avancement_id_17, t0.siecle AS siecle_18, t0.commentaire AS commentaire_19, t0.reference AS reference_20, t0.datecreateAt AS datecreateAt_21 FROM Oeuvres t0 WHERE t0.id = ?
    DEBUG - DELETE FROM Compositeurs
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Compo'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Robert'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Howe'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Dvorak'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Lève-toi'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Lecot'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Lecot'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Lecot'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Robert'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Nystedt'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Lebrun'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Lecot'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Herr'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bach'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'SchÜtz'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Berthier'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Byrd'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bruckner'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Reveyron'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Reveyron'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Alleluia'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Reveyron'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Reveyron'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Reveyron'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Sanctus'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Casali'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Reveyron'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Reveyron'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Casali'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Reveyron'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Reboud'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Reboud'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Isoir'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Langlais'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Mont'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Berthier'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Godard'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Gelineau'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Godard'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Godard'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Godard'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Godard'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bogensberger'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Lafargue'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Schutz'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Schutz'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Berthier'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Wackenheim'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Schutz'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Campra'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Casals'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Durufle'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Biton'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Mawby'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Praetorius'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Gocam'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Gocam'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Mawby'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Vercruysse'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Darasse'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Emmanuel'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Air'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Daniel'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Godard'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Daniel'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Dieu'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Dieu'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Lecot'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Kunc'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Lecot'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Doury'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Berthier'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Damon'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Ornes'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Blitsch'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Louppe'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Lamon'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Roucairol'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bucher'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Dopf'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Louppe'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Reinthaler'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Roncin'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Roux'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Akepsimas'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Gelineau'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Richard'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Gouzes'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Berthier'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Dvorak'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Agneau'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Haydn'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Jésus'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Poulenc'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Poulenc'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Damon'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Sala'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Neyrat'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Ciel'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Schiller'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Goldman'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Poulenc'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Poulenc'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Mahler'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'De'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'O'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'ô'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Notre'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Trinité'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Delsinne'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Dupre'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Mozart'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Mozart'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bach'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Josquin'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Samson'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Mendelssohn'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'J.b.'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Tamie'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Tamie'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bortniansky'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Lirine'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Franck'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Franck'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Franck'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bruckner'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Van'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Franck'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bartollucci'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bertolucci'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Tchaikowsky'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Rimsky'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Godard'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Sperling'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Peeters'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Mendelssohn'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bach'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Rameau'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Moussorgsky'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Vrai'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Rimsky'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Van'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Kyrie'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Villeneuve'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Lecot/mozart'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Conduis'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Pauvre'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Lefebvre'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Freue'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Mendelssohn'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Gott'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Mendelssohn'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Il'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Dieu'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Lebrun'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Anonyme'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Godard'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Seigneur'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Colombier'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Cruger'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Akepsimas'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Emmanuel'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Berthier'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Gelineau'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Tallis'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Loes'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Ireland'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bach'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bach'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Haendel'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Haendel'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Haendel'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bach'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Mon'
    DEBUG - SELECT c0_.id AS id_0 FROM Compositeurs c0_ WHERE c0_.nom = 'Bach'
